repository_normalized,url,source_count,source_catalogues,status
ripwords/agent-gate-loop,https://github.com/ripwords/agent-gate-loop,6,"[""Omrigotlieb/awesome-jev"", ""daftAI2026/awesome-jev"", ""hellogumbo/awesome-jev"", ""heyjunpenn/awesome-jev"", ""mabodx/awesome-jev"", ""thevibeworks/awesome-typesafe-jev""]",unverified_outgoing_link_candidate
rishhavv/tabjev,https://github.com/rishhavv/tabjev,1,"[""daftAI2026/awesome-jev""]",unverified_outgoing_link_candidate
rishi-raj-jain/flappy-jev,https://github.com/rishi-raj-jain/flappy-jev,1,"[""wh000wh000/awesome-jev-live""]",unverified_outgoing_link_candidate
rishi-raj-jain/hn-thread-judge,https://github.com/rishi-raj-jain/hn-thread-judge,1,"[""valentynkit/awesome-jev-typesafe""]",unverified_outgoing_link_candidate
rishi-raj-jain/pg-redact,https://github.com/rishi-raj-jain/pg-redact,1,"[""thevibeworks/awesome-typesafe-jev""]",unverified_outgoing_link_candidate
rishi-raj-jain/ping-pong-jev,https://github.com/rishi-raj-jain/ping-pong-jev,1,"[""stainlu/awesome-jev""]",unverified_outgoing_link_candidate
riskaversetech/toolgate,https://github.com/riskaversetech/toolgate,6,"[""AppitStudio/awesome-jev"", ""Omrigotlieb/awesome-jev"", ""hellogumbo/awesome-jev"", ""mabodx/awesome-jev"", ""stainlu/awesome-jev"", ""thevibeworks/awesome-typesafe-jev""]",unverified_outgoing_link_candidate
riteshverma/s18,https://github.com/riteshverma/s18,1,"[""RadRebelSam/awesome-jev""]",unverified_outgoing_link_candidate
riti0208/jevbug,https://github.com/riti0208/jevbug,1,"[""thevibeworks/awesome-typesafe-jev""]",unverified_outgoing_link_candidate
ritza-co/asset-register-experiments-report,https://github.com/ritza-co/asset-register-experiments-report,1,"[""thevibeworks/awesome-typesafe-jev""]",unverified_outgoing_link_candidate
rivendale/hsi-operator,https://github.com/rivendale/hsi-operator,1,"[""stainlu/awesome-jev""]",unverified_outgoing_link_candidate
rivianpratama/jevj,https://github.com/rivianpratama/jevj,2,"[""stainlu/awesome-jev"", ""thevibeworks/awesome-typesafe-jev""]",unverified_outgoing_link_candidate
rivianpratama/jevpixelart,https://github.com/rivianpratama/jevpixelart,1,"[""thevibeworks/awesome-typesafe-jev""]",unverified_outgoing_link_candidate
riwriwara/jev-computer,https://github.com/riwriwara/jev-computer,1,"[""daftAI2026/awesome-jev""]",unverified_outgoing_link_candidate
rizafahmi/pi-jev-task-router,https://github.com/rizafahmi/pi-jev-task-router,2,"[""daftAI2026/awesome-jev"", ""stainlu/awesome-jev""]",unverified_outgoing_link_candidate
rizzo-ai-academy/rizzo-flow,https://github.com/rizzo-ai-academy/rizzo-flow,13,"[""AbdelStark/awesome-typesafe-jev"", ""BeatAPI/awesome-jev"", ""KennethAshley/awesome-jev"", ""MrJev/awesome-jev"", ""OmniJev/awesome-jev-gallery"", ""Omrigotlieb/awesome-jev"", ""RadRebelSam/awesome-jev"", ""heyjunpenn/awesome-jev"", ""jqueryscript/awesome-jev"", ""supermanc417-alt/awesome-jev-hub"", ""valentynkit/awesome-jev-typesafe"", ""wh000wh000/awesome-jev-live"", ""yzfly/awesome-jev-zh""]",unverified_outgoing_link_candidate
rlaope/jeval,https://github.com/rlaope/jeval,5,"[""AppitStudio/awesome-jev"", ""KennethAshley/awesome-jev"", ""daftAI2026/awesome-jev"", ""mabodx/awesome-jev"", ""stainlu/awesome-jev""]",unverified_outgoing_link_candidate
rmakiyama/raincheck,https://github.com/rmakiyama/raincheck,1,"[""stainlu/awesome-jev""]",unverified_outgoing_link_candidate
rmalde/minecraft-agent,https://github.com/rmalde/minecraft-agent,10,"[""AbdelStark/awesome-typesafe-jev"", ""BeatAPI/awesome-jev"", ""Gerry9000/awesome-jev"", ""KennethAshley/awesome-jev"", ""dog-last/awesome-jev"", ""jqueryscript/awesome-jev"", ""supermanc417-alt/awesome-jev-hub"", ""valentynkit/awesome-jev-typesafe"", ""wh000wh000/awesome-jev-live"", ""yzfly/awesome-jev-zh""]",unverified_outgoing_link_candidate
rmosleydb/jev-smart-router,https://github.com/rmosleydb/jev-smart-router,1,"[""wh000wh000/awesome-jev-live""]",unverified_outgoing_link_candidate
rnjsxodyd90/jev-relay,https://github.com/rnjsxodyd90/jev-relay,2,"[""mabodx/awesome-jev"", ""stainlu/awesome-jev""]",unverified_outgoing_link_candidate
rnldsalili/email-triage-badi,https://github.com/rnldsalili/email-triage-badi,1,"[""stainlu/awesome-jev""]",unverified_outgoing_link_candidate
roasbeef/jevlar,https://github.com/roasbeef/jevlar,1,"[""robokrunch/awesome-jev""]",unverified_outgoing_link_candidate
robbyczgw-cla/hermes-web-search-plus,https://github.com/robbyczgw-cla/hermes-web-search-plus,3,"[""Li-Evan/awesome-jev"", ""ckaraca/awesome-jev"", ""thevibeworks/awesome-typesafe-jev""]",unverified_outgoing_link_candidate
robertjndw/gosys1,https://github.com/robertjndw/gosys1,1,"[""daftAI2026/awesome-jev""]",unverified_outgoing_link_candidate
robertn702/opencode-jev-router,https://github.com/robertn702/opencode-jev-router,1,"[""wh000wh000/awesome-jev-live""]",unverified_outgoing_link_candidate
robertnowell/tranquility-base,https://github.com/robertnowell/tranquility-base,1,"[""stainlu/awesome-jev""]",unverified_outgoing_link_candidate
robertovoyk-ctrl/jev-adaptive-effort,https://github.com/robertovoyk-ctrl/jev-adaptive-effort,1,"[""wh000wh000/awesome-jev-live""]",unverified_outgoing_link_candidate
robertzu43/system-one-security-triage,https://github.com/robertzu43/system-one-security-triage,2,"[""hellogumbo/awesome-jev"", ""stainlu/awesome-jev""]",unverified_outgoing_link_candidate
robipop22/jev-is-odd,https://github.com/robipop22/jev-is-odd,5,"[""jtnkminimal/awesome-jev"", ""mabodx/awesome-jev"", ""robokrunch/awesome-jev"", ""rudy2steiner/awesome-jev-hub"", ""thevibeworks/awesome-typesafe-jev""]",unverified_outgoing_link_candidate
robokrunch/jev-physical-ai,https://github.com/robokrunch/jev-physical-ai,4,"[""AbdelStark/awesome-typesafe-jev"", ""Frank-ZY-Dou/awesome-jev"", ""robokrunch/awesome-jev"", ""stainlu/awesome-jev""]",unverified_outgoing_link_candidate
robot-friends-community/customs-authority,https://github.com/robot-friends-community/customs-authority,1,"[""stainlu/awesome-jev""]",unverified_outgoing_link_candidate
robotkitai/piper-astra-jev,https://github.com/robotkitai/piper-astra-jev,1,"[""KennethAshley/awesome-jev""]",unverified_outgoing_link_candidate
rockjoel/local-skill-router,https://github.com/rockjoel/local-skill-router,1,"[""stainlu/awesome-jev""]",unverified_outgoing_link_candidate
rogeriochaves/jev-experiments,https://github.com/rogeriochaves/jev-experiments,2,"[""stainlu/awesome-jev"", ""thevibeworks/awesome-typesafe-jev""]",unverified_outgoing_link_candidate
roguefort-dev/trashcompact,https://github.com/roguefort-dev/trashcompact,2,"[""daftAI2026/awesome-jev"", ""stainlu/awesome-jev""]",unverified_outgoing_link_candidate
rohit9mehta/dwim,https://github.com/rohit9mehta/dwim,3,"[""RadRebelSam/awesome-jev"", ""ham-zax/awesome-jev"", ""yibie/awesome-jev""]",unverified_outgoing_link_candidate
rokbenko/quackd,https://github.com/rokbenko/quackd,15,"[""AbdelStark/awesome-typesafe-jev"", ""AppitStudio/awesome-jev"", ""BeatAPI/awesome-jev"", ""Frank-ZY-Dou/awesome-jev"", ""KennethAshley/awesome-jev"", ""OmniJev/awesome-jev-gallery"", ""Omrigotlieb/awesome-jev"", ""ckaraca/awesome-jev"", ""dog-last/awesome-jev"", ""jqueryscript/awesome-jev"", ""mabodx/awesome-jev"", ""punk2898/awesome-jev-verified"", ""stainlu/awesome-jev"", ""valentynkit/awesome-jev-typesafe"", ""wh000wh000/awesome-jev-live""]",unverified_outgoing_link_candidate
rokcso/bluenoise,https://github.com/rokcso/bluenoise,5,"[""BeatAPI/awesome-jev"", ""SeeAPI/awesome-jev-use-cases"", ""logicrw/awesome-jev-projects"", ""onmyway133/awesome-jev"", ""thevibeworks/awesome-typesafe-jev""]",unverified_outgoing_link_candidate
rolki-png/jevarena,https://github.com/rolki-png/jevarena,4,"[""daftAI2026/awesome-jev"", ""heyjunpenn/awesome-jev"", ""mabodx/awesome-jev"", ""thevibeworks/awesome-typesafe-jev""]",unverified_outgoing_link_candidate
rolottr/x-jev-classifier,https://github.com/rolottr/x-jev-classifier,2,"[""stainlu/awesome-jev"", ""thevibeworks/awesome-typesafe-jev""]",unverified_outgoing_link_candidate
rolznz/infinite-dashboard,https://github.com/rolznz/infinite-dashboard,1,"[""stainlu/awesome-jev""]",unverified_outgoing_link_candidate
romainfranceschini/typesafe_ai_sdk,https://github.com/romainfranceschini/typesafe_ai_sdk,2,"[""daftAI2026/awesome-jev"", ""stainlu/awesome-jev""]",unverified_outgoing_link_candidate
romaluev/jev-ego,https://github.com/romaluev/jev-ego,20,"[""AiPersonacademy/Awesome-jev-use"", ""AnotiaWang/awesome-jev"", ""Gerry9000/awesome-jev"", ""JohnDotOwl/awesome-jev"", ""KennethAshley/awesome-jev"", ""Omrigotlieb/awesome-jev"", ""RadRebelSam/awesome-jev"", ""Vishnurr2k01/awesome-jev"", ""daftAI2026/awesome-jev"", ""fatwang2/awesome-jev"", ""hellogumbo/awesome-jev"", ""heyjunpenn/awesome-jev"", ""jqueryscript/awesome-jev"", ""kraayenjon/awesome-jev"", ""logicrw/awesome-jev-projects"", ""mabodx/awesome-jev"", ""punk2898/awesome-jev-verified"", ""thevibeworks/awesome-typesafe-jev"", ""valentynkit/awesome-jev-typesafe"", ""yzfly/awesome-jev-zh""]",unverified_outgoing_link_candidate
romanmeclazcke/codex-sift,https://github.com/romanmeclazcke/codex-sift,1,"[""stainlu/awesome-jev""]",unverified_outgoing_link_candidate
romanslack/jev-drone,https://github.com/romanslack/jev-drone,49,"[""AbdelStark/awesome-typesafe-jev"", ""AiPersonacademy/Awesome-jev-use"", ""Anil-matcha/awesome-jev-by-typesafe"", ""AnotiaWang/awesome-jev"", ""AppitStudio/awesome-jev"", ""BeatAPI/awesome-jev"", ""Frank-ZY-Dou/awesome-jev"", ""Gerry9000/awesome-jev"", ""JohnDotOwl/awesome-jev"", ""KennethAshley/awesome-jev"", ""KuzanJ/awesome-jev"", ""MrJev/awesome-jev"", ""OmniJev/awesome-jev-gallery"", ""Omrigotlieb/awesome-jev"", ""RadRebelSam/awesome-jev"", ""SeeAPI/awesome-jev-use-cases"", ""Vishnurr2k01/awesome-jev"", ""aliaihub/awesome-jev-usecases"", ""anandi1989/awesome-jev-usecases"", ""ckaraca/awesome-jev"", ""cobanov/awesome-jev"", ""daftAI2026/awesome-jev"", ""dog-last/awesome-jev"", ""evan87863/awesome-jev-examples"", ""fatwang2/awesome-jev"", ""ham-zax/awesome-jev"", ""hellogumbo/awesome-jev"", ""heyjunpenn/awesome-jev"", ""jqueryscript/awesome-jev"", ""jtnkminimal/awesome-jev"", ""kraayenjon/awesome-jev"", ""logicrw/awesome-jev-projects"", ""mabodx/awesome-jev"", ""majiayu000/awesome-jev"", ""onmyway133/awesome-jev"", ""oxwen11/awesome-jev"", ""punk2898/awesome-jev-verified"", ""rudy2steiner/awesome-jev-hub"", ""stainlu/awesome-jev"", ""supermanc417-alt/awesome-jev-hub"", ""tanxarx/awesome-jev"", ""thevibeworks/awesome-typesafe-jev"", ""v-modal/awesome-jev-tools"", ""valentynkit/awesome-jev-typesafe"", ""walidboulanouar/awesome-jev-use-cases"", ""wh000wh000/awesome-jev-live"", ""yangzhou-chaofan/awesome-jev-prompt"", ""yibie/awesome-jev"", ""yzfly/awesome-jev-zh""]",unverified_outgoing_link_candidate
romeromarcelo/jev-retrieval,https://github.com/romeromarcelo/jev-retrieval,1,"[""wh000wh000/awesome-jev-live""]",unverified_outgoing_link_candidate
romiluz13/jevmory,https://github.com/romiluz13/jevmory,5,"[""AppitStudio/awesome-jev"", ""hellogumbo/awesome-jev"", ""kydlikebtc/awesome-jev"", ""logicrw/awesome-jev-projects"", ""stainlu/awesome-jev""]",unverified_outgoing_link_candidate
ronadin2002/jev-cua,https://github.com/ronadin2002/jev-cua,5,"[""MrJev/awesome-jev"", ""Omrigotlieb/awesome-jev"", ""RadRebelSam/awesome-jev"", ""hellogumbo/awesome-jev"", ""stainlu/awesome-jev""]",unverified_outgoing_link_candidate
rongxinzy/lightjev,https://github.com/rongxinzy/lightjev,3,"[""RadRebelSam/awesome-jev"", ""jqueryscript/awesome-jev"", ""mabodx/awesome-jev""]",unverified_outgoing_link_candidate
roprgm/tierjev,https://github.com/roprgm/tierjev,1,"[""daftAI2026/awesome-jev""]",unverified_outgoing_link_candidate
rorogogogo/jev-browser-relay,https://github.com/rorogogogo/jev-browser-relay,1,"[""stainlu/awesome-jev""]",unverified_outgoing_link_candidate
rorshopping/jev-browser-local,https://github.com/rorshopping/jev-browser-local,5,"[""RadRebelSam/awesome-jev"", ""daftAI2026/awesome-jev"", ""logicrw/awesome-jev-projects"", ""mabodx/awesome-jev"", ""stainlu/awesome-jev""]",unverified_outgoing_link_candidate
rorshopping/jev-on-a-laptop,https://github.com/rorshopping/jev-on-a-laptop,13,"[""KennethAshley/awesome-jev"", ""OmniJev/awesome-jev-gallery"", ""Omrigotlieb/awesome-jev"", ""RadRebelSam/awesome-jev"", ""daftAI2026/awesome-jev"", ""dog-last/awesome-jev"", ""hellogumbo/awesome-jev"", ""heyjunpenn/awesome-jev"", ""mabodx/awesome-jev"", ""stainlu/awesome-jev"", ""thevibeworks/awesome-typesafe-jev"", ""valentynkit/awesome-jev-typesafe"", ""yzfly/awesome-jev-zh""]",unverified_outgoing_link_candidate
ross-jill-ws/pi-fast-jev-compaction,https://github.com/ross-jill-ws/pi-fast-jev-compaction,1,"[""stainlu/awesome-jev""]",unverified_outgoing_link_candidate
rottenpen/agent-stardew,https://github.com/rottenpen/agent-stardew,1,"[""stainlu/awesome-jev""]",unverified_outgoing_link_candidate
royalpinto007/jev-msw,https://github.com/royalpinto007/jev-msw,2,"[""RadRebelSam/awesome-jev"", ""daftAI2026/awesome-jev""]",unverified_outgoing_link_candidate
royosherove/graphlin,https://github.com/royosherove/graphlin,2,"[""AppitStudio/awesome-jev"", ""stainlu/awesome-jev""]",unverified_outgoing_link_candidate
rsalas6/testing-jev,https://github.com/rsalas6/testing-jev,1,"[""wh000wh000/awesome-jev-live""]",unverified_outgoing_link_candidate
rsdkrasen/hermes-jev-router,https://github.com/rsdkrasen/hermes-jev-router,3,"[""RadRebelSam/awesome-jev"", ""mabodx/awesome-jev"", ""walidboulanouar/awesome-jev-use-cases""]",unverified_outgoing_link_candidate
rshacudevidro/jev-recon,https://github.com/rshacudevidro/jev-recon,1,"[""thevibeworks/awesome-typesafe-jev""]",unverified_outgoing_link_candidate
rsrini7/learnings,https://github.com/rsrini7/learnings,1,"[""stainlu/awesome-jev""]",unverified_outgoing_link_candidate
rssr25/system-one-bench,https://github.com/rssr25/system-one-bench,1,"[""Yifan-Lan/awesome-jev-robustness""]",unverified_outgoing_link_candidate
rthomas24/jev-realtime-trading,https://github.com/rthomas24/jev-realtime-trading,6,"[""JohnDotOwl/awesome-jev"", ""RadRebelSam/awesome-jev"", ""hellogumbo/awesome-jev"", ""mabodx/awesome-jev"", ""thevibeworks/awesome-typesafe-jev"", ""wh000wh000/awesome-jev-live""]",unverified_outgoing_link_candidate
rtorcato/jev-stocks,https://github.com/rtorcato/jev-stocks,1,"[""daftAI2026/awesome-jev""]",unverified_outgoing_link_candidate
ruban-24/switchboard,https://github.com/ruban-24/switchboard,9,"[""AbdelStark/awesome-typesafe-jev"", ""Anil-matcha/awesome-jev-by-typesafe"", ""Omrigotlieb/awesome-jev"", ""cobanov/awesome-jev"", ""daftAI2026/awesome-jev"", ""logicrw/awesome-jev-projects"", ""stainlu/awesome-jev"", ""wh000wh000/awesome-jev-live"", ""yibie/awesome-jev""]",unverified_outgoing_link_candidate
rubenvitt/cefr-loop,https://github.com/rubenvitt/cefr-loop,1,"[""thevibeworks/awesome-typesafe-jev""]",unverified_outgoing_link_candidate
rubenvroman/hearth,https://github.com/rubenvroman/hearth,1,"[""stainlu/awesome-jev""]",unverified_outgoing_link_candidate
rubichandrap/hermes-jev-guard,https://github.com/rubichandrap/hermes-jev-guard,1,"[""thevibeworks/awesome-typesafe-jev""]",unverified_outgoing_link_candidate
rubinagentagi-tech/jev-heart-risk-bench,https://github.com/rubinagentagi-tech/jev-heart-risk-bench,1,"[""Yifan-Lan/awesome-jev-robustness""]",unverified_outgoing_link_candidate
rubybrewsday/jevcumber,https://github.com/rubybrewsday/jevcumber,4,"[""Omrigotlieb/awesome-jev"", ""RadRebelSam/awesome-jev"", ""hellogumbo/awesome-jev"", ""mabodx/awesome-jev""]",unverified_outgoing_link_candidate
rudrasingh500/jev_minecraft,https://github.com/rudrasingh500/jev_minecraft,2,"[""stainlu/awesome-jev"", ""thevibeworks/awesome-typesafe-jev""]",unverified_outgoing_link_candidate
rudyjunyu/jev-mcp,https://github.com/rudyjunyu/jev-mcp,2,"[""mabodx/awesome-jev"", ""stainlu/awesome-jev""]",unverified_outgoing_link_candidate
running-dolphins/jev-bench,https://github.com/running-dolphins/jev-bench,2,"[""Yifan-Lan/awesome-jev-robustness"", ""wh000wh000/awesome-jev-live""]",unverified_outgoing_link_candidate
runta-dev/jot,https://github.com/runta-dev/jot,6,"[""KennethAshley/awesome-jev"", ""MrJev/awesome-jev"", ""Omrigotlieb/awesome-jev"", ""RadRebelSam/awesome-jev"", ""hellogumbo/awesome-jev"", ""mabodx/awesome-jev""]",unverified_outgoing_link_candidate
rupeshpoojary9/awesome-open-system-one,https://github.com/rupeshpoojary9/awesome-open-system-one,5,"[""Omrigotlieb/awesome-jev"", ""cobanov/awesome-jev"", ""mabodx/awesome-jev"", ""stainlu/awesome-jev"", ""wh000wh000/awesome-jev-live""]",unverified_outgoing_link_candidate
rupeshpoojary9/poorjev,https://github.com/rupeshpoojary9/poorjev,13,"[""AbdelStark/awesome-typesafe-jev"", ""KuzanJ/awesome-jev"", ""Omrigotlieb/awesome-jev"", ""Zhao-Tian-yi/awesome-jev"", ""cobanov/awesome-jev"", ""ham-zax/awesome-jev"", ""hellogumbo/awesome-jev"", ""heyjunpenn/awesome-jev"", ""mabodx/awesome-jev"", ""notsointresting/awesome-jev-family"", ""stainlu/awesome-jev"", ""wh000wh000/awesome-jev-live"", ""yibie/awesome-jev""]",unverified_outgoing_link_candidate
rupeshs/flappybird-jev-test,https://github.com/rupeshs/flappybird-jev-test,1,"[""wh000wh000/awesome-jev-live""]",unverified_outgoing_link_candidate
rurasua/dashboard-jev,https://github.com/rurasua/dashboard-jev,1,"[""stainlu/awesome-jev""]",unverified_outgoing_link_candidate
ruslanlap/jev-gate,https://github.com/ruslanlap/jev-gate,1,"[""wh000wh000/awesome-jev-live""]",unverified_outgoing_link_candidate
russellromney/jevons,https://github.com/russellromney/jevons,2,"[""stainlu/awesome-jev"", ""thevibeworks/awesome-typesafe-jev""]",unverified_outgoing_link_candidate
russfranky/jev-crawlers,https://github.com/russfranky/jev-crawlers,1,"[""stainlu/awesome-jev""]",unverified_outgoing_link_candidate
russleyshaw/typesafe-jev-gate,https://github.com/russleyshaw/typesafe-jev-gate,1,"[""stainlu/awesome-jev""]",unverified_outgoing_link_candidate
rustfuture/reflex-control,https://github.com/rustfuture/reflex-control,2,"[""stainlu/awesome-jev"", ""thevibeworks/awesome-typesafe-jev""]",unverified_outgoing_link_candidate
ruyianry/jevgym,https://github.com/ruyianry/jevgym,1,"[""wh000wh000/awesome-jev-live""]",unverified_outgoing_link_candidate
rwjdk/agent-framework-samples,https://github.com/rwjdk/agent-framework-samples,1,"[""stainlu/awesome-jev""]",unverified_outgoing_link_candidate
rxova/jev-planner,https://github.com/rxova/jev-planner,2,"[""logicrw/awesome-jev-projects"", ""stainlu/awesome-jev""]",unverified_outgoing_link_candidate
ryan-sunny/dbt-assay,https://github.com/ryan-sunny/dbt-assay,2,"[""daftAI2026/awesome-jev"", ""stainlu/awesome-jev""]",unverified_outgoing_link_candidate
ryana/jevify,https://github.com/ryana/jevify,1,"[""Li-Evan/awesome-jev""]",unverified_outgoing_link_candidate
ryanerkal/jevcast,https://github.com/ryanerkal/jevcast,1,"[""AppitStudio/awesome-jev""]",unverified_outgoing_link_candidate
ryankung/rotom,https://github.com/ryankung/rotom,6,"[""Omrigotlieb/awesome-jev"", ""dog-last/awesome-jev"", ""ham-zax/awesome-jev"", ""mabodx/awesome-jev"", ""v-modal/awesome-jev-tools"", ""yibie/awesome-jev""]",unverified_outgoing_link_candidate
ryanng1403/jev-cli,https://github.com/ryanng1403/jev-cli,1,"[""stainlu/awesome-jev""]",unverified_outgoing_link_candidate
ryantsai/jev-llm-router,https://github.com/ryantsai/jev-llm-router,1,"[""stainlu/awesome-jev""]",unverified_outgoing_link_candidate
ryanwaits/secondlayer,https://github.com/ryanwaits/secondlayer,6,"[""Omrigotlieb/awesome-jev"", ""ham-zax/awesome-jev"", ""heyjunpenn/awesome-jev"", ""mabodx/awesome-jev"", ""v-modal/awesome-jev-tools"", ""yibie/awesome-jev""]",unverified_outgoing_link_candidate
